id,adult,title,video,overview,softcore,genre_ids,popularity,vote_count,poster_path,release_date,vote_average,backdrop_path,original_title,original_language
10494,False,Perfect Blue,False,"Rising pop star Mima quits singing to pursue a career as an actress. After she takes up a role on a popular detective show, her handlers and collaborators begin turning up murdered. Harboring feelings of guilt and haunted by visions of her former self, Mima's reality and fantasy meld into a frenzied paranoia.",False,"[16, 53]",14.1848,3180,/6WTiOCfDPP8XV4jqfloiVWf7KHq.jpg,1998-02-28,8.299,/mHG7dpLb0ZScSY3LpP443IHRmjy.jpg,PERFECT BLUE,ja
207,False,Dead Poets Society,False,"At an elite, old-fashioned boarding school in New England, a passionate English teacher inspires his students to rebel against convention and seize the potential of every day, courting the disdain of the stern headmaster.",False,[18],20.7392,12593,/erzbMlcNHOdx24AXOcn2ZKA7R1q.jpg,1989-06-02,8.3,/yYvBNN96Ym3wtPxGCFl7F888WwB.jpg,Dead Poets Society,en
614,False,Wild Strawberries,False,"Crotchety retired doctor Isak Borg travels from Stockholm to Lund, Sweden, with his pregnant and unhappy daughter-in-law, Marianne, in order to receive an honorary degree from his alma mater. Along the way, they encounter a series of hitchhikers, each of whom causes the elderly doctor to muse upon the pleasures and failures of his own life. These include the vivacious young Sara, a dead ringer for the doctor's own first love.",False,[18],2.4826,1800,/iyTD2QnySNMPUPE3IedZQipSWfz.jpg,1957-08-28,8.079,/BBVAUchYvkmPThVIqipgAfabfl.jpg,Smultronstället,sv
239,False,Some Like It Hot,False,"In Prohibition-era Chicago, musicians Joe and Jerry witness a mob hit, and flee the state in an all-female band disguised as Josephine and Daphne, but further complications set in.",False,"[35, 10749, 80]",5.1567,3868,/hVIKyTK13AvOGv7ICmJjK44DTzp.jpg,1959-03-19,8.079,/5zTwAcnI3zCJ0mucPPnoBtkSWEV.jpg,Some Like It Hot,en
1026227,False,There's Still Tomorrow,False,"In postwar Rome, a working-class woman dreams of a better future for herself and her daughter while facing abuse at the hands of her domineering husband. When a mysterious letter arrives, she discovers the courage to change the circumstances of her life.",False,"[18, 35, 36]",4.0514,1518,/4Hi7yjiQjokEDStT1MOj5rPgRfW.jpg,2023-10-26,8.078,/fNXUCk54vGcoKr34olN14ohUSFY.jpg,C'è ancora domani,it
55823,False,The Great War,False,"Italy, 1916. Oreste Jacovacci and Giovanni Busacca are called, as all the Italian youths, to serve the army in the WWI. They both try in every way to avoid serving the army.",False,"[35, 10752, 18]",0.9672,370,/aDvKsUb5y7GMNMz2HHNtuGww5t8.jpg,1959-10-28,8.078,/fcH7FM74GoHgOUnKjpGAoKOxWvY.jpg,La grande guerra,it
20334,False,The Shop Around the Corner,False,"Two employees at a gift shop can barely stand one another, without realising that they are falling in love through the post as each other's anonymous pen pal.",False,"[35, 18, 10749]",2.4229,835,/dZ1aEzGYRiqJwPfjS6VL7wUkHmF.jpg,1940-01-12,8.077,/wqgZSvgoctaadgwUdPYVsksivxn.jpg,The Shop Around the Corner,en
7345,False,There Will Be Blood,False,"Ruthless silver miner, turned oil prospector, Daniel Plainview, moves to oil-rich California. Using his son to project a trustworthy, family-man image, Plainview cons local landowners into selling him their valuable properties for a pittance. However, local preacher Eli Sunday suspects Plainview's motives and intentions, starting a slow-burning feud that threatens both their lives.",False,[18],8.8391,7439,/fa0RDkAlCec0STeMNAhPaF89q6U.jpg,2007-12-26,8.077,/9UAKA6ceZi6TgQwTAAMt7DWwYPI.jpg,There Will Be Blood,en
831827,False,Far from the Tree,False,"On an idyllic beach in the Pacific Northwest, curiosity gets the better of a young raccoon whose frustrated parent attempts to keep them both safe.",False,"[16, 10751]",1.2856,388,/39oaQUS0KxyXL6KYJ2o2u03PpHz.jpg,2021-11-24,8.1,/d3dkL8C7gfd8cv5xJLBJ3IG37nY.jpg,Far from the Tree,en
795607,False,Green Snake,False,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",False,"[16, 14, 28, 12]",3.4401,366,/4QEzpWEeuPt41WWtnhCnOiBy7C7.jpg,2021-07-23,8.072,/rhJgHS28BVc5o2rBWVwZa3aMJCF.jpg,白蛇2：青蛇劫起,zh
1091,False,The Thing,False,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,False,"[27, 9648, 878]",12.5464,7921,/tzGY49kseSE9QAKk47uuDGwnSCu.jpg,1982-06-25,8.072,/r9leYNa8nTRCceZrZhP1DXkgKVb.jpg,The Thing,en
282848,False,Doctor Who: The Time of the Doctor,False,"Orbiting a quiet backwater planet, the massed forces of the universe's deadliest species gather, drawn to a mysterious message that echoes out to the stars. And amongst them, the Doctor. Rescuing Clara from a family Christmas dinner, the Time Lord and his best friend must learn what this enigmatic signal means for his own fate and that of the universe.",False,"[18, 878, 10770]",1.0614,312,/7blrzLLfj34vV45HYmPccvhNSRZ.jpg,2013-12-25,8.1,/1a1ZpkbE5IkjWnALugYjiU2qij3.jpg,Doctor Who: The Time of the Doctor,en
133919,False,Scenes from a Marriage,False,"Johan and Marianne are married and seem to have it all. Their happiness, however, is a façade for a troubled relationship, which becomes even rockier when Johan admits that he's having an affair. Before long, the spouses separate and move towards finalizing their divorce, but they make attempts at reconciling. Even as they pursue other relationships, Johan and Marianne realize that they have a significant bond, but also many issues that hinder that connection.",False,"[18, 10749]",1.5995,402,/ArKEdvJesIktFX8OAhcdKAOLl6I.jpg,1974-09-15,8.066,/prQE97Ds6ElKtTuemJRCvGJFlZz.jpg,Scener ur ett äktenskap,sv
31439,False,To Live,False,Married couple Fugui and Jiazhen endure tumultuous events in mid-20th century mainland China as their personal fortunes move from wealthy landownership to peasantry.,False,"[18, 10749, 10752]",9.3082,377,/bv0qREWTw8TPAtgt22ELp1UlKVl.jpg,1994-05-18,8.1,/s7xVB5OPWw6GO40VBeEJcX9EwNt.jpg,活着,zh
20532,False,Sansho the Bailiff,False,"In 11th-century feudal Japan, following the exile of an idealistic governor, his wife and children are separated by slave traders; the children, Zushio and Anju, are sold into brutal servitude under the cruel bailiff Sansho.",False,[18],2.5453,423,/cOBsWxFtEoqXIPx4JZP5E7g1WEo.jpg,1954-03-31,8.065,/7m8b1YwEeK8NeMkiSbPY8CMJx6a.jpg,山椒大夫,ja
663558,False,New Gods: Nezha Reborn,False,"While living as an ordinary deliveryman and motor racing fan, Nezha encounters old nemeses and must rediscover his powers to protect his loved ones.",False,"[16, 14, 28]",5.0323,512,/np4ScPY04HESKBbpexwstKsipKe.jpg,2021-02-06,8.063,/4PKfa0zltSrp1BJoLl8zfvYXaac.jpg,新神榜：哪吒重生,zh
8392,False,My Neighbor Totoro,False,"Two sisters move to the country with their father in order to be closer to their hospitalized mother, and discover the surrounding trees are inhabited by Totoros, magical spirits of the forest. When the youngest runs away from home, the older sister seeks help from the spirits to find her.",False,"[14, 16, 10751]",13.3881,8802,/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg,1988-04-16,8.061,/zkThiZAaAie8Lw7RAc5yPTOewBV.jpg,となりのトトロ,ja
832,False,M,False,"In this classic German thriller, Hans Beckert, a serial killer who preys on children, becomes the focus of a massive Berlin police manhunt. Beckert's heinous crimes are so repellant and disruptive to city life that he is even targeted by others in the seedy underworld network. With both cops and criminals in pursuit, the murderer soon realizes that people are on his trail, sending him into a tense, panicked attempt to escape justice.",False,"[18, 53, 80]",2.7577,2461,/bTdZk3q2DWpBRnLiaaItKFWOVhI.jpg,1931-05-11,8.061,/5Pk1rGAtyblh9Xaq72T7ARCQSDQ.jpg,M - Eine Stadt sucht einen Mörder,de
1244492,False,Look Back,False,"Popular, outgoing Fujino is celebrated by her classmates for her funny comics in the class newspaper. One day, her teacher asks her to share the space with Kyomoto, a truant recluse whose beautiful artwork sparks a competitive fervor in Fujino. What starts as jealousy transforms when Fujino realizes their shared passion for drawing.",False,"[16, 18]",6.399,543,/4f2EcNkp1Mvp9wE5w7HKxcmACWg.jpg,2024-06-28,8.064,/2okfik8YwzSfdETpT5cUClSiGFO.jpg,ルックバック,ja
7347,False,Elite Squad,False,"In 1997, before the visit of the pope to Rio de Janeiro, Captain Nascimento from BOPE (Special Police Operations Battalion) is assigned to eliminate the risks of the drug dealers in a dangerous slum nearby where the pope intends to be lodged.",False,"[18, 28, 80]",4.9208,2711,/lwIXz785N2fXi8hsBr1IXciFlkM.jpg,2007-10-05,8.059,/huUgrGkCetYSkDl5fMvZCXCbFKl.jpg,Tropa de Elite,pt
11423,False,Memories of Murder,False,"A sadistic serial rapist and murderer of young women terrorizes a small province in 1980s South Korea. To prevent further crimes, three increasingly desperate detectives with conflicting methods race against time to unravel the violent mind of the killer in a futile effort to solve the case.",False,"[80, 18, 53]",10.6525,4576,/jcgUjx1QcupGzjntTVlnQ15lHqy.jpg,2003-04-25,8.1,/6Kn6qW3an3DkPl3MahWemTzrjCt.jpg,살인의 추억,ko
414419,False,Kill Bill: The Whole Bloody Affair,False,"A former assassin, known simply as The Bride, wakes from a coma four years after her jealous ex-lover Bill attempts to murder her on her wedding day. Fueled by an insatiable desire for revenge, she vows to get even with every person who contributed to the loss of her unborn child, her entire wedding party, and four years of her life. After devising a hit list, The Bride sets off on her quest, enduring unspeakable injury and unscrupulous enemies.",False,"[28, 80]",11.9132,1239,/nSOJfWJCdVFZQwXQA7RXn7FIIiY.jpg,2011-03-27,8.1,/qe4Tp0hURXqiih5AV1kHimXIt3u.jpg,Kill Bill: The Whole Bloody Affair,en
620249,False,The Legend of Hei,False,"When cat spirit Luo Xiaohei's home is deforested by humans, he must find a new one. He runs into a group of other spirit creatures who take him under their wing with dreams of reconquering the land they say is rightfully theirs. However, they run into a human known as Wuxian who separates Luo Xiaohei from the other spirits and the two go on a journey, with the cat spirit learning to control his abilities as well as forming his own thoughts on whether or not he should ally with the spirits or the humans.",False,"[16, 14, 28]",8.5045,466,/4jfbKKLpqts3i2h2obkrONcjTg1.jpg,2019-08-27,8.298,/aVFx1VtlOxR3v0ADEatalXOvwbu.jpg,罗小黑战记,zh
101,False,Léon: The Professional,False,"Léon, the top hit man in New York, has earned a rep as an effective ""cleaner"". But when his next-door neighbors are wiped out by a loose-cannon DEA agent, he becomes the unwilling custodian of 12-year-old Mathilda. Before long, Mathilda's thoughts turn to revenge, and she considers following in Léon's footsteps.",False,"[80, 18, 28]",19.215,16091,/bxB2q91nKYp8JNzqE7t7TWBVupB.jpg,1994-09-14,8.3,/fj0hwDJEOOHllRim2BMt5L7tbjf.jpg,Léon,fr
533514,False,Violet Evergarden: The Movie,False,"As the world moves on from the war and technological advances bring changes to her life, Violet still hopes to see her lost commanding officer again.",False,"[16, 18, 14, 10749]",7.7982,510,/bajajkoErDst0JxdFyBkABiF9rW.jpg,2020-09-18,8.3,/wGwSWDG3LIQxchg2M8HV7bDqYKU.jpg,劇場版 ヴァイオレット・エヴァーガーデン,ja
42269,False,We All Loved Each Other So Much,False,"Three partisans bound by a strong friendship return home after the war, but the clash with everyday reality puts a strain on their bond.",False,"[18, 35]",4.1192,648,/zGGWYpiKNwjpKxelPxOMqJnUgDs.jpg,1974-12-21,8.3,/2Kkqmy3EpXqBDqv1vvsNXX3pwww.jpg,C'eravamo tanto amati,it
359940,False,"Three Billboards Outside Ebbing, Missouri",False,"After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",False,"[80, 18]",7.5662,10893,/bRYLt8fV82tdVoDppSFTZIcJiLN.jpg,2017-12-01,8.057,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,"Three Billboards Outside Ebbing, Missouri",en
1304313,False,Lee Cronin's The Mummy,False,"The young daughter of a journalist disappears into the desert without a trace—eight years later, the broken family is shocked when she is returned to them, as what should be a joyful reunion turns into a living nightmare.",False,"[27, 9648]",742.7616,1252,/uIb9Tvae5haF0XcQBaPyufmxbb0.jpg,2026-04-15,8.048,/xugEpZk9YQ0DIz1aFvH5HGkqpZK.jpg,Lee Cronin's The Mummy,en
522518,False,A Dog's Journey,False,A dog finds the meaning of his own existence through the lives of the humans he meets.,False,"[10751, 12, 18]",4.9433,1616,/wquJChp0NpoqthYdE3YjXNNxvVC.jpg,2019-05-03,8.054,/i109vzdCkG7W3H9FxHmfpZjgh61.jpg,A Dog's Journey,en
51822,False,Love Hurts,False,Family and friends try to sabotage the budding romance between a young upper class girl and a humble student.,False,"[18, 10749]",4.1894,367,/kbtgdKUEnX76MOJ7w30js5vSNLT.jpg,2002-11-08,8.053,/3obBVWeKVUh2LBtziL7SNR6yxOf.jpg,Amar te duele,es
4348,False,Pride & Prejudice,False,"A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.",False,"[18, 10749]",14.9634,8759,/o8UhmEbWPHmTUxP0lMuCoqNkbB3.jpg,2005-09-16,8.1,/1Onam6oWyFAUCcoxtdWkACtEiNr.jpg,Pride & Prejudice,en
42229,False,A Special Day,False,Two neighbours — a persecuted journalist and a resigned housewife — forge a strong bond on the day of Adolf Hitler's historic 1938 visit to Rome.,False,"[18, 10749]",1.5433,765,/jzRn7N1mFowkQ5IkUkfWoxXJtYU.jpg,1977-08-11,8.051,/6d7ymk1OWX6AkfkhOnSEfwiqo2y.jpg,Una giornata particolare,it
640344,False,Me Against You: Mr. S's Vendetta,False,"A young couple who makes popular YouTube videos for children sets out to win an award, but an evil mastermind stands in the way of their success.",False,"[10751, 14]",0.5209,471,/sfeQTIRkJjWt8IPDSBcPqkrcaas.jpg,2020-01-17,8.1,/wooZWiC4NWH0ahCSUOogEmVejHo.jpg,Me contro Te: Il film - La vendetta del Signor S,it
62,False,2001: A Space Odyssey,False,"Humanity finds a mysterious object buried beneath the lunar surface and sets off to find its origins with the help of HAL 9000, the world's most advanced super computer.",False,"[878, 9648, 12]",14.8493,12576,/ve72VxNqjGM69Uky4WTo2bK6rfq.jpg,1968-04-02,8.049,/w5IDXtifKntw0ajv2co7jFlTQDM.jpg,2001: A Space Odyssey,en
2457,False,Children of Paradise,False,"In a chaotic 19th-century Paris teeming with aristocrats, thieves, psychics, and courtesans, theater mime Baptiste is in love with the mysterious actress Garance. But Garance, in turn, is loved by three other men: pretentious actor Frederick, conniving thief Lacenaire, and Count Edouard of Montray.",False,"[18, 10749]",1.504,459,/yiy9stl1jjVhW44ypkWMFDT8Ix3.jpg,1945-03-15,8.0,/ubERa5VEJlBRglxDSBSL0YBG7XB.jpg,Les Enfants du Paradis,fr
21634,False,Prayers for Bobby,False,"Bobby Griffith was his mother's favorite son, the perfect all-American boy growing up under deeply religious influences in Walnut Creek, California. Bobby was also gay. Struggling with a conflict no one knew of, much less understood, Bobby finally came out to his family.",False,"[18, 36, 10770]",2.6715,628,/1viFwXluAettogGDsTrSUUg29lZ.jpg,2009-01-24,8.0,/9BrhCgffilZPr3VOnDAKP9vBrU1.jpg,Prayers for Bobby,en
1955,False,The Elephant Man,False,"A Victorian surgeon rescues a heavily disfigured man being mistreated by his ""owner"" as a side-show freak. Behind his monstrous façade, there is revealed a person of great intelligence and sensitivity. Based on the true story of Joseph Merrick (called John Merrick in the film), a severely deformed man in 19th century London.",False,"[18, 36]",4.2031,3922,/u0wpPYjuSt8DIe1Y3Vapnh8jcKE.jpg,1980-10-09,8.048,/6huSptAsqYg3wbsi1jbMognSgmp.jpg,The Elephant Man,en
