v,vw,o,c,h,l,t,n
1198.0,255.1088,255.1,255.1,255.1,255.1,1758620040000,56
391.0,255.2187,255.22,255.22,255.22,255.22,1758620160000,14
8041.0,255.4781,255.41,255.6,255.6,255.41,1758620520000,108
287.0,255.6426,255.61,255.61,255.61,255.61,1758620580000,23
742.0,255.7876,255.78,255.8,255.8,255.78,1758620640000,40
1061.0,255.7719,255.78,255.78,255.78,255.78,1758620760000,35
218.0,255.6389,255.64,255.64,255.64,255.64,1758621120000,14
646.0,255.6191,255.58,255.65,255.65,255.58,1758621540000,23
529.0,255.593,255.65,255.56,255.65,255.56,1758621600000,25
1963.0,255.5053,255.51,255.5,255.52,255.5,1758621720000,63
930.0,255.3642,255.37,255.37,255.37,255.37,1758622560000,24
349.0,255.296,255.32,255.27,255.32,255.27,1758622980000,34
329.0,255.257,255.26,255.26,255.26,255.26,1758623040000,34
559.0,255.1888,255.17,255.17,255.17,255.17,1758623100000,46
1700.0,255.2885,255.24,255.24,255.24,255.24,1758623160000,71
463.0,255.3394,255.38,255.38,255.38,255.38,1758623220000,19
2224.0,255.4768,255.49,255.4,255.55,255.4,1758623400000,65
313.0,255.445,255.42,255.42,255.42,255.42,1758623520000,19
716.0,255.4258,255.42,255.42,255.42,255.42,1758623640000,27
1312.0,255.4174,255.42,255.42,255.42,255.42,1758623700000,38
912.0,255.3458,255.38,255.35,255.38,255.35,1758623820000,45
1301.0,255.2311,255.21,255.28,255.28,255.21,1758623940000,43
5076.0,255.1021,255.13,255.1,255.13,255.09,1758624060000,60
344.0,255.124,255.12,255.12,255.12,255.12,1758624240000,25
143.0,255.2272,255.22,255.22,255.22,255.22,1758624480000,15
513.0,255.2658,255.27,255.27,255.27,255.27,1758624600000,17
350.0,255.2496,255.23,255.23,255.23,255.23,1758625020000,15
482.0,255.28,255.28,255.28,255.28,255.28,1758625080000,23
945.0,255.2857,255.27,255.3,255.3,255.27,1758625140000,21
2981.0,255.3179,255.28,255.36,255.47,255.28,1758625200000,102
1941.0,255.2399,255.29,255.26,255.29,255.25,1758625260000,74
734.0,255.2669,255.24,255.28,255.28,255.24,1758625320000,17
1613.0,255.1762,255.19,255.18,255.19,255.18,1758625440000,60
2220.0,255.1755,255.17,255.11,255.2,255.11,1758625500000,45
1390.0,255.0889,255.1,255.06,255.1,255.06,1758625560000,46
9934.0,254.9806,255.05,254.85,255.06,254.85,1758625620000,306
1447.0,254.9364,254.95,254.89,254.96,254.89,1758625680000,34
2733.0,254.9546,254.96,254.96,254.96,254.94,1758625740000,59
780.0,254.9464,254.94,254.94,254.94,254.94,1758625800000,23
734.0,254.9655,254.96,254.99,254.99,254.96,1758625860000,11
623.0,254.8993,254.9,254.9,254.9,254.9,1758625980000,43
2338.0,254.8008,254.8,254.79,254.81,254.79,1758626040000,78
1315.0,254.7434,254.75,254.75,254.75,254.7,1758626100000,43
3497.0,254.736,254.7,254.84,254.84,254.69,1758626160000,78
1723.0,254.7966,254.8,254.87,254.87,254.75,1758626220000,47
486.0,254.8414,254.84,254.84,254.84,254.84,1758626280000,24
1114.0,254.8601,254.87,254.87,254.87,254.87,1758626340000,43
1264.0,254.84,254.82,254.85,254.85,254.82,1758626400000,32
619.0,254.8839,254.87,254.9,254.9,254.87,1758626460000,26
1311.0,255.006,254.99,254.99,254.99,254.99,1758626520000,65
1039.0,255.0021,255.02,254.97,255.02,254.97,1758626580000,18
1722.0,255.0582,255.04,255.08,255.1,255.04,1758626640000,37
1176.0,255.112,255.11,255.11,255.11,255.11,1758626700000,28
272.0,255.0852,255.09,255.09,255.09,255.09,1758626820000,17
597.0,255.1299,255.1,255.1,255.1,255.1,1758626880000,34
780.0,255.0515,255.06,255.05,255.06,255.05,1758627000000,28
1973.0,255.002,255.02,255.0,255.02,255.0,1758627060000,73
1463.0,255.0188,255.01,255.01,255.01,255.01,1758627120000,43
1223.0,255.1015,255.08,255.11,255.12,255.08,1758627180000,25
659.0,255.1093,255.1,255.1,255.1,255.1,1758627240000,18
1552.0,255.1139,255.14,255.08,255.14,255.08,1758627300000,48
7581.0,254.8553,255.05,254.86,255.06,254.8,1758627360000,96
2513.0,254.7654,254.84,254.75,254.84,254.75,1758627480000,76
2803.0,254.707,254.73,254.7,254.73,254.69,1758627540000,50
2628.0,254.7109,254.73,254.69,254.74,254.69,1758627600000,31
693.0,254.7315,254.72,254.72,254.73,254.72,1758627660000,20
238.0,254.7837,254.78,254.78,254.78,254.78,1758627720000,22
1037.0,254.7644,254.8,254.72,254.8,254.72,1758627780000,33
6010.0,254.6985,254.72,254.69,254.73,254.69,1758627840000,123
1915.0,254.671,254.7,254.62,254.7,254.62,1758627900000,54
1945.0,254.8377,254.8,254.81,254.87,254.8,1758628080000,46
1248.0,254.8895,254.87,254.94,254.94,254.87,1758628140000,26
394.0,254.9425,254.94,254.94,254.94,254.94,1758628200000,8
912.0,254.9987,254.99,255.0,255.0,254.99,1758628260000,28
513.0,255.001,255.0,255.0,255.0,255.0,1758628380000,25
1845.0,255.001,255.0,255.03,255.03,255.0,1758628440000,27
1390.0,255.0716,255.04,255.1,255.1,255.04,1758628560000,40
719.0,255.1488,255.16,255.17,255.17,255.16,1758628620000,21
640.0,255.146,255.15,255.13,255.15,255.13,1758628680000,19
1068.0,255.0883,255.1,255.08,255.1,255.08,1758628740000,45
168288.0,255.4,256.41,256.5,256.75,254.6,1758628800000,3910
3329.0,255.8322,255.04,255.04,255.04,255.04,1758628860000,109
1389.0,255.1522,255.0993,255.0841,255.1,255.0,1758628920000,157
1414.0,255.0221,255.0,255.05,255.05,255.0,1758628980000,88
2040.0,254.9947,255.05,254.97,255.06,254.97,1758629040000,95
8640.0,254.9056,254.9687,254.96,254.97,254.8005,1758629100000,65
1970.0,254.8315,254.8085,254.9,254.9,254.8,1758629160000,56
2729.0,254.8915,254.8009,254.9,254.9,254.8009,1758629220000,48
806.0,254.8676,254.85,254.85,254.85,254.85,1758629280000,35
2050.0,254.8987,254.95,254.8505,254.95,254.85,1758629340000,67
2770.0,254.9279,254.9,254.9,254.95,254.86,1758629400000,73
2410.0,254.9519,254.97,254.9695,254.97,254.8681,1758629460000,80
1668.0,254.9756,254.9699,255.0,255.0,254.9699,1758629520000,90
1193.0,255.0488,255.0587,255.001,255.06,255.001,1758629580000,50
2481.0,255.0281,255.0619,255.0,255.0619,255.0,1758629640000,61
1012.0,254.9434,254.9,254.9,254.9,254.9,1758629700000,60
1936.0,254.9441,254.9,254.9007,255.02,254.9,1758629760000,38
2626.0,254.9714,254.91,254.94,255.05,254.91,1758629820000,35
1422.0,254.9593,254.97,254.97,254.97,254.97,1758629880000,62
3055.0,254.923,254.91,255.0,255.0,254.87,1758629940000,94
1947.0,254.9308,254.9837,254.95,254.9837,254.8817,1758630000000,53
1444.0,254.9226,254.95,254.88,255.0,254.88,1758630060000,55
3255.0,254.8962,254.9,254.9,254.93,254.8706,1758630120000,48
2553.0,254.8973,254.8703,254.9589,254.96,254.8703,1758630180000,43
1857.0,254.8964,254.91,254.87,254.92,254.87,1758630240000,34
789.0,254.8928,254.88,254.87,254.95,254.87,1758630300000,19
1436.0,254.8828,254.87,254.87,254.92,254.87,1758630360000,65
1093.0,254.9153,254.88,254.9,255.0,254.88,1758630420000,69
1761.0,254.9441,254.94,254.97,254.97,254.905,1758630480000,41
2588.0,254.8814,254.92,254.85,254.92,254.85,1758630540000,84
3138.0,254.8725,254.85,254.8713,254.8866,254.85,1758630600000,73
6653.0,254.8637,254.85,254.85,254.92,254.84,1758630660000,73
1265.0,254.8668,254.9,254.85,254.9,254.85,1758630720000,46
4659.0,254.8023,254.82,254.7662,254.82,254.7662,1758630780000,139
1501.0,254.8586,254.82,254.84,254.9,254.8142,1758630900000,40
1439.0,254.8353,254.82,254.88,254.8988,254.8085,1758630960000,42
1635.0,254.8566,254.8,254.9,254.9,254.8,1758631020000,56
682.0,254.833,254.81,254.88,254.88,254.81,1758631080000,40
925.0,254.8471,254.87,254.81,254.87,254.81,1758631140000,43
2759.0,254.8342,254.84,254.81,254.85,254.81,1758631200000,39
4086.0,254.8247,254.85,254.8,254.85,254.8,1758631260000,120
4810.0,254.7893,254.77,254.83,254.83,254.76,1758631320000,100
2277.0,254.8004,254.82,254.82,254.83,254.7718,1758631380000,49
423.0,254.8309,254.8,254.8,254.8,254.8,1758631440000,34
700.0,254.8542,254.8,254.8,254.8,254.8,1758631560000,41
2640.0,254.8762,254.8786,254.89,254.89,254.87,1758631620000,76
5303.0,254.8484,254.83,254.85,254.85,254.83,1758631680000,89
3150.0,254.9135,254.9,254.9,254.95,254.88,1758631740000,74
745256.0,256.0784,254.9,254.9307,254.94,254.9,1758631860000,55
1222.0,254.9147,254.92,254.9,254.92,254.9,1758631920000,73
1122.0,254.8956,254.9,254.9,254.9,254.9,1758631980000,27
2356.0,254.8814,254.8506,254.9383,254.94,254.85,1758632040000,68
9261.0,254.9383,254.94,254.94,254.96,254.9,1758632100000,135
4581.0,254.9434,254.941,254.94,254.9615,254.94,1758632160000,75
6232.0,254.9919,254.96,255.04,255.04,254.96,1758632220000,200
5601.0,254.9794,255.05,254.94,255.05,254.93,1758632280000,152
6462.0,254.9947,255.0,255.03,255.0489,254.93,1758632340000,122
2455.0,255.0285,255.03,255.03,255.05,255.03,1758632400000,61
2303.0,254.9994,255.0096,255.0,255.01,254.99,1758632460000,67
2333.0,254.987,254.9999,254.9799,254.9999,254.9799,1758632520000,46
1608.0,254.9562,254.97,254.94,254.97,254.94,1758632580000,64
1824.0,254.9634,254.96,254.98,254.98,254.96,1758632640000,53
5344.0,254.9944,254.98,255.01,255.01,254.98,1758632700000,84
2122.0,255.0039,255.02,255.0,255.02,255.0,1758632760000,70
1631.0,255.0414,255.03,255.05,255.05,255.03,1758632820000,48
4350.0,255.052,255.03,255.05,255.06,255.03,1758632880000,64
1123.0,255.058,255.0503,255.05,255.0503,255.05,1758632940000,56
5287.0,255.0848,255.05,255.09,255.1,255.05,1758633000000,153
1250.0,255.0891,255.1,255.05,255.1,255.05,1758633060000,72
3893.0,255.0972,255.11,255.07,255.15,255.06,1758633120000,90
5424.0,255.0532,255.05,255.1124,255.1124,255.0024,1758633180000,67
7111.0,255.0351,255.1197,254.97,255.1197,254.97,1758633240000,135
1796.0,254.9681,254.94,254.96,255.0287,254.92,1758633300000,75
1390.0,254.981,254.99,254.96,255.0,254.96,1758633360000,54
4525.0,254.9288,254.93,254.9201,254.98,254.92,1758633420000,88
6166.0,254.8529,254.92,254.8,254.92,254.8,1758633480000,184
2189.0,254.8219,254.83,254.86,254.86,254.8,1758633540000,79
536.0,254.836,254.83,254.8397,254.8397,254.83,1758633600000,39
11621.0,254.814,254.84,254.84,254.84,254.77,1758633660000,134
6970.0,254.8025,254.8,254.81,254.8399,254.7817,1758633720000,55
4437.0,254.7847,254.8,254.75,254.8,254.75,1758633780000,139
14272.0,254.7994,254.8,254.84,254.84,254.75,1758633840000,121
29117.0,255.1267,254.84,255.2784,255.3,254.84,1758633900000,479
14228.0,255.3259,255.28,255.3675,255.39,255.25,1758633960000,252
36741.0,255.4182,255.34,255.55,255.55,255.25,1758634020000,409
45967.0,255.6766,255.55,255.72,255.88,255.38,1758634080000,466
30222.0,255.8341,255.68,255.93,255.95,255.68,1758634140000,295
1984402.0,256.2186,255.875,256.425,257.0299,255.81,1758634200000,22155
697473.0,256.4185,256.4,256.115,257.0799,255.79,1758634260000,5968
441165.0,256.2154,256.1,256.5782,256.6775,255.79,1758634320000,5630
377573.0,256.7085,256.59,256.91,257.02,256.2793,1758634380000,4807
330706.0,256.9255,256.849,256.8784,257.19,256.59,1758634440000,4906
420667.0,257.0384,256.875,256.935,257.34,256.6984,1758634500000,5436
296385.0,256.8973,256.97,256.78,257.07,256.7,1758634560000,4234
233426.0,256.5558,256.78,256.3,256.86,256.26,1758634620000,3887
320235.0,256.1332,256.32,256.26,256.38,255.89,1758634680000,3807
225856.0,256.3878,256.23,256.51,256.59,256.21,1758634740000,3444
215953.0,256.3598,256.5271,256.25,256.5271,256.2,1758634800000,3297
391878.0,255.9444,256.2571,255.66,256.34,255.57,1758634860000,4769
212240.0,255.7403,255.6933,255.57,255.91,255.55,1758634920000,3499
189216.0,255.6217,255.58,255.52,255.79,255.47,1758634980000,2743
198432.0,255.5428,255.62,255.51,255.74,255.28,1758635040000,3205
264948.0,255.8763,255.47,256.075,256.13,255.47,1758635100000,3053
207962.0,256.086,256.075,255.86,256.3199,255.81,1758635160000,2619
126410.0,255.8113,255.845,255.77,256.04,255.62,1758635220000,2228
105862.0,255.8935,255.77,255.94,256.02,255.76,1758635280000,1745
210386.0,255.9738,255.94,255.97,256.09,255.88,1758635340000,2257
114759.0,255.9626,255.97,255.95,256.11,255.8131,1758635400000,2061
107206.0,255.9649,255.93,256.045,256.055,255.85,1758635460000,1696
82610.0,256.0875,256.043,256.09,256.17,256.01,1758635520000,1546
109408.0,256.02,256.1,255.99,256.11,255.88,1758635580000,1773
130331.0,255.8594,255.985,256.02,256.05,255.65,1758635640000,1993
271849.0,256.1404,256.02,256.38,256.4,255.91,1758635700000,3293
222457.0,256.5293,256.3756,256.58,256.65,256.36,1758635760000,2842
128971.0,256.5475,256.57,256.5599,256.655,256.44,1758635820000,1914
157684.0,256.4207,256.57,256.42,256.58,256.25,1758635880000,2458
289248.0,256.2381,256.4,256.2,256.455,256.03,1758635940000,3627
221600.0,255.9756,256.21,255.95,256.21,255.76,1758636000000,2915
227183.0,256.1193,255.97,256.32,256.39,255.93,1758636060000,2562
114248.0,256.2693,256.31,256.26,256.35,256.18,1758636120000,1958
247713.0,256.2162,256.27,255.94,256.44,255.89,1758636180000,3221
227056.0,255.9818,255.92,255.76,256.11,255.75,1758636240000,2482
129736.0,255.7567,255.76,255.775,255.8931,255.62,1758636300000,1854
137802.0,255.6919,255.7873,255.79,255.85,255.52,1758636360000,2316
98505.0,255.7797,255.77,255.78,255.91,255.6,1758636420000,1813
95386.0,255.8782,255.78,255.9,255.96,255.77,1758636480000,1728
89760.0,255.8404,255.89,255.875,255.95,255.72,1758636540000,1665
87079.0,255.8528,255.875,255.835,255.94,255.77,1758636600000,1719
90278.0,255.7927,255.83,255.78,255.86,255.71,1758636660000,1803
136954.0,255.9892,255.795,255.99,256.1,255.78,1758636720000,2327
206880.0,256.1437,255.981,256.2161,256.25,255.981,1758636780000,2942
213559.0,256.3214,256.23,256.2506,256.45,256.16,1758636840000,4500
169068.0,256.2316,256.23,256.335,256.355,256.0401,1758636900000,2524
117629.0,256.2504,256.36,256.23,256.37,256.1,1758636960000,1639
145821.0,256.4406,256.2299,256.4301,256.605,256.22,1758637020000,2304
161069.0,256.3836,256.445,256.38,256.535,256.26,1758637080000,2780
255841.0,256.1473,256.37,256.1272,256.37,256.0,1758637140000,3411
117730.0,256.0088,256.12,256.03,256.12,255.9,1758637200000,1846
96846.0,255.9789,256.04,255.94,256.1,255.8515,1758637260000,1702
138634.0,255.8622,255.94,255.86,256.01,255.75,1758637320000,1981
143667.0,256.0232,255.86,256.11,256.15,255.84,1758637380000,2190
213497.0,256.2131,256.1,256.295,256.39,256.06,1758637440000,3050
186332.0,256.5813,256.3,256.775,256.83,256.29,1758637500000,2687
133015.0,256.6928,256.77,256.565,256.83,256.54,1758637560000,1823
85414.0,256.581,256.54,256.519,256.67,256.49,1758637620000,1789
260952.0,256.8903,256.52,256.97,257.0,256.51,1758637680000,3876
146165.0,256.7985,256.95,256.6173,256.99,256.6,1758637740000,2054
170933.0,256.5451,256.61,256.48,256.72,256.4201,1758637800000,2234
99603.0,256.4902,256.475,256.5369,256.585,256.4067,1758637860000,1625
65643.0,256.422,256.53,256.375,256.54,256.33,1758637920000,1231
155408.0,256.4002,256.375,256.485,256.52,256.3009,1758637980000,2328
134521.0,256.3677,256.49,256.23,256.52,256.22,1758638040000,1918
123260.0,256.3077,256.25,256.27,256.375,256.22,1758638100000,1673
118679.0,256.1986,256.25,256.18,256.26,256.1175,1758638160000,1676
65758.0,256.1709,256.185,256.1601,256.24,256.08,1758638220000,1219
80159.0,256.1793,256.175,256.1714,256.25,256.11,1758638280000,1379
62692.0,256.1985,256.1812,256.2187,256.24,256.11,1758638340000,1162
102217.0,256.2883,256.23,256.28,256.41,256.23,1758638400000,1648
90683.0,256.2534,256.28,256.18,256.363,256.16,1758638460000,1483
177555.0,256.0645,256.205,255.86,256.2101,255.85,1758638520000,2608
103938.0,255.8781,255.9,255.815,255.98,255.76,1758638580000,1695
202594.0,255.7595,255.795,255.74,255.83,255.65,1758638640000,2536
263895.0,255.5922,255.77,255.5812,255.79,255.45,1758638700000,2782
343761.0,255.2702,255.573,255.265,255.595,255.09,1758638760000,4070
124579.0,255.2383,255.2568,255.3,255.32,255.16,1758638820000,2343
299468.0,255.4143,255.32,255.34,255.58,255.17,1758638880000,3726
306323.0,255.4033,255.335,255.08,255.63,255.0,1758638940000,3781
131449.0,255.1874,255.0831,255.1924,255.34,255.0831,1758639000000,2176
141499.0,255.4735,255.19,255.5458,255.6299,255.19,1758639060000,1987
127786.0,255.4749,255.56,255.43,255.58,255.32,1758639120000,1956
80649.0,255.3956,255.42,255.4,255.45,255.2901,1758639180000,1575
124087.0,255.5672,255.39,255.6,255.6854,255.385,1758639240000,1979
88883.0,255.4259,255.6,255.375,255.6064,255.33,1758639300000,1643
115363.0,255.4172,255.35,255.3927,255.495,255.33,1758639360000,1657
91321.0,255.3788,255.3963,255.37,255.473,255.2501,1758639420000,1367
74372.0,255.3747,255.38,255.3187,255.45,255.31,1758639480000,1173
260506.0,255.271,255.31,255.29,255.39,255.22,1758639540000,1666
105385.0,255.2833,255.31,255.33,255.35,255.22,1758639600000,1651
101508.0,255.3851,255.34,255.37,255.46,255.33,1758639660000,1509
72827.0,255.4158,255.35,255.425,255.54,255.33,1758639720000,1342
80025.0,255.5046,255.42,255.5101,255.6,255.3946,1758639780000,1486
68620.0,255.5241,255.54,255.5351,255.59,255.4001,1758639840000,1296
65310.0,255.4844,255.54,255.51,255.58,255.4,1758639900000,1389
70837.0,255.5027,255.54,255.45,255.55,255.43,1758639960000,1231
108203.0,255.3569,255.44,255.4013,255.47,255.23,1758640020000,1679
84024.0,255.4143,255.4,255.455,255.52,255.33,1758640080000,1488
94464.0,255.5703,255.47,255.62,255.645,255.45,1758640140000,1490
100293.0,255.5785,255.62,255.54,255.64,255.5,1758640200000,1500
83400.0,255.5576,255.57,255.565,255.605,255.489,1758640260000,1406
164333.0,255.727,255.575,255.78,255.82,255.57,1758640320000,2017
117068.0,255.7569,255.78,255.76,255.81,255.73,1758640380000,1747
123956.0,255.8109,255.76,255.845,255.85,255.76,1758640440000,1546
259178.0,255.9577,255.841,255.96,256.05,255.82,1758640500000,3329
162798.0,255.9103,255.97,255.9354,256.02,255.8,1758640560000,2428
169263.0,256.0219,255.93,255.99,256.17,255.915,1758640620000,2370
89000.0,255.9885,255.99,255.8707,256.055,255.861,1758640680000,1266
76050.0,255.9576,255.9,256.015,256.04,255.9,1758640740000,1292
76150.0,256.0636,256.015,256.13,256.14,256.0,1758640800000,1109
604891.0,255.8381,256.125,256.06,256.14,256.05,1758640860000,1450
57648.0,256.0774,256.06,256.105,256.15,256.02,1758640920000,1031
84359.0,256.1995,256.105,256.23,256.25,256.1,1758640980000,1380
145955.0,256.2525,256.2216,256.23,256.38,256.151,1758641040000,1656
58976.0,256.1646,256.23,256.15,256.25,256.1,1758641100000,1041
104339.0,256.0345,256.16,255.94,256.17,255.9308,1758641160000,1592
104277.0,255.9576,255.95,255.9,256.06,255.86,1758641220000,1380
113946.0,256.0439,255.9,256.07,256.107,255.9,1758641280000,1474
70005.0,256.0659,256.08,256.1,256.1495,256.01,1758641340000,1198
48878.0,256.0927,256.11,256.03,256.15,256.03,1758641400000,998
119421.0,256.04,256.03,256.01,256.1,255.95,1758641460000,1662
64050.0,256.0006,255.99,255.99,256.05,255.95,1758641520000,1225
103020.0,255.9999,256.0,255.96,256.06,255.93,1758641580000,1639
116669.0,255.9183,255.96,255.7501,255.98,255.7501,1758641640000,1711
133990.0,255.7709,255.75,255.7,255.84,255.68,1758641700000,1982
119110.0,255.7005,255.7,255.7638,255.7949,255.5614,1758641760000,1864
43477.0,255.7837,255.79,255.735,255.82,255.73,1758641820000,906
61622.0,255.7561,255.7444,255.75,255.78,255.715,1758641880000,1102
128591.0,255.7178,255.76,255.67,255.78,255.645,1758641940000,1672
81709.0,255.571,255.6827,255.42,255.69,255.41,1758642000000,1333
89059.0,255.4618,255.4206,255.4797,255.58,255.345,1758642060000,1431
56990.0,255.4379,255.49,255.413,255.52,255.35,1758642120000,1036
61138.0,255.4698,255.4101,255.44,255.5299,255.4101,1758642180000,1144
50159.0,255.4841,255.45,255.47,255.55,255.42,1758642240000,971
46343.0,255.501,255.48,255.53,255.555,255.47,1758642300000,899
84934.0,255.5092,255.53,255.49,255.5499,255.46,1758642360000,1020
90745.0,255.559,255.48,255.55,255.63,255.48,1758642420000,1156
120837.0,255.5215,255.55,255.4801,255.57,255.46,1758642480000,1211
58426.0,255.5096,255.49,255.53,255.545,255.47,1758642540000,858
51174.0,255.5511,255.5232,255.54,255.62,255.4849,1758642600000,960
117981.0,255.7008,255.55,255.83,255.87,255.53,1758642660000,2048
116811.0,255.8524,255.84,255.8792,255.9399,255.8,1758642720000,1514
66043.0,255.8308,255.875,255.77,255.91,255.74,1758642780000,1105
