damage,alignment,num_units,street_no,crash_hour,crash_type,crash_month,report_type,road_defect,street_name,hit_and_run_i,injuries_fatal,injuries_total,work_zone_type,trafficway_type,device_condition,first_crash_type,injuries_unknown,street_direction,crash_day_of_week,weather_condition,beat_of_occurrence,lighting_condition,most_severe_injury,posted_speed_limit,roadway_surface_cond,injuries_no_indication,intersection_related_i,sec_contributory_cause,traffic_control_device,injuries_incapacitating,prim_contributory_cause,injuries_non_incapacitating,injuries_reported_not_evident
2,3,2.0,6941,17,1,8,1,1,126,1,0.0,0.0,,2,2,10,0.0,3,2,1,811,2,2,30,0,2.0,1,24,3,0.0,25,0.0,0.0
0,3,2.0,1301,12,1,6,1,1,64,1,0.0,0.0,,2,1,15,0.0,0,2,1,234,3,2,30,0,3.0,1,24,13,0.0,33,0.0,0.0
2,3,2.0,161,9,1,11,1,1,272,1,0.0,0.0,,10,2,14,0.0,0,4,6,1834,3,2,30,5,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,600,5,1,12,1,1,644,1,0.0,0.0,,8,2,16,0.0,2,4,6,1231,1,2,30,5,2.0,1,22,3,0.0,23,0.0,0.0
2,3,1.0,4756,0,0,1,2,6,131,0,0.0,0.0,,3,1,2,0.0,2,5,1,931,1,2,30,0,1.0,1,15,14,0.0,25,0.0,0.0
2,3,2.0,4345,10,0,5,2,5,120,1,0.0,0.0,,8,5,10,0.0,3,7,1,1731,3,2,30,0,2.0,1,31,15,0.0,33,0.0,0.0
1,3,2.0,5220,17,1,4,1,1,632,1,0.0,0.0,,8,2,10,0.0,1,6,1,2011,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,732,11,1,11,1,5,204,1,0.0,0.0,,8,1,8,0.0,2,1,9,1533,3,2,30,5,2.0,1,16,14,0.0,25,0.0,0.0
2,3,2.0,1448,6,1,2,1,1,85,1,0.0,0.0,,8,2,7,0.0,3,2,10,734,5,2,30,4,1.0,1,31,3,0.0,17,0.0,0.0
1,3,2.0,8636,12,1,6,1,5,131,1,0.0,0.0,,2,2,10,0.0,2,3,1,614,3,2,30,0,5.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,7934,14,1,1,1,1,120,1,0.0,0.0,,8,5,15,0.0,3,6,1,1631,3,2,35,0,2.0,1,24,1,0.0,33,0.0,0.0
1,3,2.0,6420,16,1,12,1,5,206,1,0.0,0.0,,10,2,7,0.0,1,3,10,2412,5,2,20,4,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,727,18,0,3,2,1,178,1,0.0,2.0,,8,2,8,0.0,2,2,1,1135,0,3,15,0,0.0,1,22,3,0.0,22,2.0,0.0
2,3,2.0,4300,17,1,7,2,1,534,1,0.0,0.0,,6,0,0,0.0,2,3,1,215,3,2,30,0,2.0,1,31,13,0.0,18,0.0,0.0
2,3,2.0,4400,12,1,12,2,1,439,1,0.0,0.0,,6,1,0,0.0,3,1,1,1113,3,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,2832,9,0,9,2,1,420,1,0.0,1.0,,2,1,0,0.0,3,4,1,1411,3,3,30,0,1.0,1,10,13,0.0,18,1.0,0.0
2,3,2.0,3335,16,1,9,1,1,368,1,0.0,0.0,,8,1,15,0.0,1,4,1,1733,3,2,30,0,2.0,1,20,13,0.0,23,0.0,0.0
1,3,2.0,1615,19,1,3,1,1,207,1,0.0,0.0,,12,2,10,0.0,2,6,1,131,2,2,30,0,2.0,1,31,3,0.0,21,0.0,0.0
1,3,2.0,5043,20,1,12,1,1,388,1,0.0,0.0,,8,2,10,0.0,2,6,1,815,1,2,25,0,5.0,1,31,3,0.0,19,0.0,0.0
2,3,2.0,2425,21,1,9,1,5,131,1,0.0,0.0,,3,5,10,0.0,1,5,1,1932,1,2,35,4,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,7600,19,1,5,1,5,234,1,0.0,0.0,,8,2,15,0.0,2,5,1,611,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
0,3,2.0,33,10,1,6,1,1,313,1,0.0,0.0,,8,1,10,0.0,1,2,1,1224,3,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,5429,1,1,11,1,1,452,1,0.0,0.0,,8,2,7,0.0,2,1,1,811,1,2,20,0,1.0,1,24,3,0.0,19,0.0,0.0
1,3,2.0,6400,20,1,7,1,5,302,1,0.0,0.0,,8,1,15,0.0,1,3,1,2432,1,2,30,0,2.0,1,26,14,0.0,23,0.0,0.0
1,3,2.0,701,14,0,7,1,1,304,1,0.0,1.0,,8,1,0,0.0,3,1,1,1214,3,3,30,0,6.0,1,31,13,0.0,33,1.0,0.0
2,3,3.0,8701,0,1,1,1,1,590,1,0.0,0.0,,3,1,10,0.0,2,6,9,412,0,2,30,5,3.0,1,31,13,0.0,19,0.0,0.0
1,3,2.0,231,23,1,6,2,1,349,1,0.0,0.0,,15,1,16,0.0,0,3,2,114,1,2,30,5,2.0,1,10,14,0.0,24,0.0,0.0
1,3,2.0,530,11,1,6,1,1,304,1,0.0,0.0,,10,1,10,0.0,3,4,6,1214,3,2,20,5,2.0,1,24,14,0.0,19,0.0,0.0
2,3,1.0,8710,3,0,10,2,1,256,1,0.0,1.0,,2,2,2,0.0,2,3,1,632,1,3,30,0,0.0,1,24,3,0.0,33,1.0,0.0
1,3,2.0,112,13,1,8,2,1,103,1,0.0,0.0,,12,2,10,0.0,3,1,1,622,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,6650,5,1,12,1,1,227,1,0.0,0.0,,8,1,15,0.0,2,4,1,321,4,2,30,0,4.0,1,24,14,0.0,14,0.0,0.0
2,3,2.0,1018,20,1,3,2,1,388,1,0.0,0.0,,8,2,7,0.0,1,2,1,1111,0,2,30,0,1.0,1,24,3,0.0,25,0.0,0.0
0,3,2.0,6550,13,1,3,1,1,537,1,0.0,0.0,,8,2,10,0.0,2,3,1,833,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,2456,9,1,11,2,1,488,1,0.0,0.0,,6,2,0,0.0,1,7,1,2512,3,2,30,0,3.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,2011,20,1,11,1,1,288,1,0.0,0.0,,8,2,0,0.0,3,7,1,1225,3,2,30,0,2.0,1,31,3,0.0,18,0.0,0.0
0,3,2.0,3228,17,0,12,1,1,207,1,0.0,1.0,,8,2,8,0.0,1,2,10,1924,4,3,30,4,1.0,1,10,3,0.0,24,1.0,0.0
1,3,2.0,1649,23,1,4,2,1,489,1,0.0,0.0,,2,1,15,0.0,3,5,1,1433,1,2,30,0,3.0,1,24,14,0.0,18,0.0,0.0
1,3,2.0,146,21,1,11,2,1,191,1,0.0,0.0,,8,2,7,0.0,1,2,6,1512,1,2,30,5,6.0,1,31,3,0.0,36,0.0,0.0
2,3,2.0,5829,11,1,7,1,5,126,1,0.0,0.0,,12,2,7,0.0,2,1,2,814,3,2,20,5,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,8141,9,1,6,1,1,457,1,0.0,0.0,,10,2,7,0.0,2,4,1,631,3,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
0,3,2.0,2510,15,0,9,2,5,378,1,0.0,1.0,,8,2,9,0.0,2,5,1,1013,3,3,20,0,1.0,1,16,3,0.0,18,1.0,0.0
1,3,2.0,552,14,1,8,1,1,494,1,0.0,0.0,,10,2,7,0.0,3,5,1,1934,3,2,30,0,1.0,1,31,3,0.0,33,0.0,0.0
0,3,2.0,2413,7,1,2,1,1,97,1,0.0,0.0,,8,2,10,0.0,3,3,1,835,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
0,3,2.0,3662,13,1,2,1,1,304,1,0.0,0.0,,2,2,16,0.0,3,2,6,2535,3,2,35,5,2.0,1,24,3,0.0,18,0.0,0.0
2,3,2.0,4401,14,1,4,2,1,396,1,0.0,0.0,,3,2,15,0.0,1,2,1,1914,3,2,55,0,2.0,1,24,3,0.0,18,0.0,0.0
2,3,2.0,4700,22,1,6,1,1,393,1,0.0,0.0,,8,1,15,0.0,2,4,1,222,4,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,8200,14,0,5,2,4,227,1,0.0,1.0,,6,1,0,0.0,2,2,1,631,3,4,20,0,1.0,1,24,14,0.0,11,0.0,1.0
2,3,2.0,6600,3,0,4,2,1,330,1,0.0,2.0,,8,1,0,0.0,3,7,1,1613,1,3,35,0,1.0,1,26,14,0.0,6,2.0,0.0
2,3,2.0,1435,15,1,6,1,1,599,1,0.0,0.0,,2,2,15,0.0,3,3,1,1231,3,2,30,0,2.0,1,31,3,0.0,18,0.0,0.0
2,3,2.0,2800,15,1,1,1,1,420,1,0.0,0.0,,2,1,16,0.0,3,1,9,1411,3,2,30,3,2.0,1,24,14,0.0,18,0.0,0.0
2,3,2.0,3242,4,1,9,2,5,103,1,0.0,0.0,,8,2,15,0.0,3,5,1,834,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,5500,16,1,8,1,5,534,1,0.0,0.0,,17,5,0,0.0,2,7,1,231,3,2,30,0,2.0,1,31,15,0.0,33,0.0,0.0
2,3,1.0,1214,15,1,10,2,1,192,1,0.0,0.0,,0,2,2,0.0,2,1,1,1011,3,2,15,0,3.0,1,22,3,0.0,33,0.0,0.0
2,3,3.0,2204,16,1,3,2,5,407,1,0.0,0.0,,8,5,10,0.0,3,3,1,2031,3,2,30,0,6.0,1,24,15,0.0,33,0.0,0.0
2,3,2.0,620,15,1,6,1,1,74,1,0.0,0.0,,12,2,0,0.0,3,2,1,711,3,2,30,0,3.0,1,24,3,0.0,25,0.0,0.0
2,3,2.0,234,16,1,2,1,5,555,1,0.0,0.0,,8,2,15,0.0,1,3,1,1222,3,2,30,4,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,7500,8,1,4,2,1,597,1,0.0,0.0,,12,2,15,0.0,3,2,1,1612,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,8158,15,0,10,2,1,368,1,0.0,0.0,,2,2,0,0.0,2,2,1,834,3,2,30,0,3.0,1,31,13,0.0,33,0.0,0.0
0,3,2.0,498,7,1,7,2,1,627,1,0.0,0.0,,8,2,15,0.0,3,1,1,1812,3,2,25,0,2.0,0,10,3,0.0,12,0.0,0.0
1,3,2.0,6349,15,1,3,2,5,178,1,0.0,0.0,,2,2,16,0.0,1,2,1,2413,3,2,20,0,4.0,1,31,3,0.0,18,0.0,0.0
2,3,2.0,3800,15,0,9,1,1,76,1,0.0,0.0,,8,2,0,0.0,3,4,1,833,3,2,25,0,5.0,1,24,13,0.0,25,0.0,0.0
0,3,2.0,3957,1,1,8,2,5,130,1,0.0,0.0,,10,2,7,0.0,3,7,1,1132,1,2,30,0,1.0,1,24,3,0.0,25,0.0,0.0
2,3,2.0,99,10,1,4,2,1,199,1,0.0,0.0,,8,5,7,0.0,3,4,1,1832,3,2,30,0,2.0,1,24,3,0.0,25,0.0,0.0
1,3,2.0,4404,9,1,10,2,1,153,1,0.0,0.0,,11,2,7,0.0,3,6,1,1722,3,2,15,0,2.0,1,19,3,0.0,21,0.0,0.0
2,3,2.0,836,23,0,7,2,5,74,1,0.0,0.0,,8,2,16,0.0,0,6,1,313,1,2,30,0,3.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,1800,7,0,1,2,1,480,1,0.0,0.0,,8,1,10,0.0,1,1,1,2513,3,2,30,3,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,7618,8,0,8,2,1,229,1,0.0,1.0,,10,2,14,0.0,2,3,1,414,3,3,35,0,1.0,1,9,3,0.0,11,1.0,0.0
2,3,2.0,2318,12,1,8,1,5,111,1,0.0,0.0,,12,5,13,0.0,3,2,1,2221,3,2,30,0,2.0,1,24,15,0.0,25,0.0,0.0
2,3,2.0,10259,15,1,3,1,1,632,1,0.0,0.0,,2,2,10,0.0,2,6,1,2213,3,2,30,0,2.0,1,17,3,0.0,26,0.0,0.0
1,3,2.0,7010,15,1,1,1,5,569,1,0.0,0.0,,2,5,15,0.0,1,5,10,2423,3,2,30,4,2.0,1,24,15,0.0,33,0.0,0.0
1,3,2.0,2730,15,1,7,1,1,480,1,0.0,0.0,,8,2,10,0.0,1,1,1,2512,3,2,30,0,3.0,1,15,3,0.0,19,0.0,0.0
2,3,2.0,1140,10,1,8,1,5,446,1,0.0,0.0,,10,5,7,0.0,2,3,1,1513,3,2,30,0,1.0,1,16,15,0.0,18,0.0,0.0
1,3,2.0,1460,12,1,1,2,1,313,1,0.0,0.0,,8,2,15,0.0,1,7,6,1822,3,2,30,5,2.0,1,31,3,0.0,21,0.0,0.0
1,3,2.0,420,19,1,2,2,1,57,1,0.0,0.0,,2,0,10,0.0,0,4,1,221,1,2,35,0,2.0,1,31,14,0.0,33,0.0,0.0
2,3,2.0,2405,9,1,12,1,1,482,1,0.0,0.0,,10,2,7,0.0,1,2,1,2512,1,2,20,0,1.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,3040,13,1,5,1,1,193,1,0.0,0.0,,8,2,15,0.0,3,4,1,1022,3,2,30,0,2.0,1,15,3,0.0,19,0.0,0.0
2,3,1.0,5404,9,0,10,2,1,531,1,0.0,0.0,,8,2,5,0.0,1,6,1,1614,3,2,30,0,1.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,814,16,1,5,1,1,77,1,0.0,0.0,,8,1,15,0.0,0,7,1,312,3,2,30,0,7.0,1,16,13,0.0,19,0.0,0.0
2,3,2.0,6040,12,1,2,1,5,245,1,0.0,0.0,,8,5,10,0.0,3,7,1,2511,3,2,30,4,3.0,1,24,15,0.0,33,0.0,0.0
2,3,2.0,1603,18,1,5,1,1,396,1,0.0,0.0,,10,2,15,0.0,1,2,1,1814,3,2,40,0,3.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,2500,13,1,4,1,1,74,1,0.0,0.0,,8,2,10,0.0,3,1,1,825,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,3619,5,0,7,2,1,234,1,0.0,1.0,,8,2,7,0.0,1,7,1,1922,3,3,25,0,0.0,1,31,3,0.0,33,1.0,0.0
2,3,2.0,5000,17,0,8,1,1,151,1,0.0,1.0,,2,1,16,0.0,3,7,1,1634,3,1,30,0,1.0,1,31,14,1.0,18,0.0,0.0
2,3,2.0,100,19,0,12,2,1,434,1,0.0,0.0,,6,1,0,0.0,0,6,1,114,0,2,35,5,4.0,1,15,14,0.0,18,0.0,0.0
1,3,2.0,6260,16,1,4,1,1,169,1,0.0,0.0,,6,2,16,0.0,1,6,1,2433,3,2,30,0,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,732,17,1,5,1,1,457,1,0.0,0.0,,3,1,16,0.0,1,6,1,1833,3,2,30,0,2.0,1,31,14,0.0,6,0.0,0.0
2,3,2.0,120,18,1,3,1,5,457,1,0.0,0.0,,3,5,15,0.0,2,6,10,112,5,2,30,4,2.0,1,31,15,0.0,33,0.0,0.0
1,3,2.0,7100,17,1,7,1,1,129,1,0.0,0.0,,2,2,10,0.0,2,4,1,832,3,2,25,0,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,370,3,0,11,1,5,316,1,0.0,0.0,,8,5,7,0.0,1,2,10,1122,1,2,30,4,1.0,1,31,15,0.0,33,0.0,0.0
2,3,2.0,3051,20,1,8,2,1,126,1,0.0,0.0,,15,1,16,0.0,2,1,1,913,0,2,30,0,5.0,1,16,13,0.0,3,0.0,0.0
2,3,2.0,5250,14,1,2,1,1,569,1,0.0,0.0,,2,2,10,0.0,1,3,1,2023,3,2,30,3,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,360,8,1,9,1,1,457,1,0.0,0.0,,2,1,16,0.0,1,5,1,111,3,2,30,0,2.0,1,22,14,0.0,24,0.0,0.0
2,3,3.0,1346,17,0,1,2,1,131,1,0.0,0.0,,3,2,10,0.0,1,1,1,1433,1,2,30,5,3.0,1,31,3,0.0,17,0.0,0.0
2,3,3.0,1255,21,1,5,2,1,619,1,0.0,0.0,,10,2,10,0.0,1,6,1,2531,1,2,30,0,2.0,1,21,3,0.0,19,0.0,0.0
2,3,4.0,5702,17,1,10,2,1,234,1,0.0,0.0,,2,2,10,0.0,2,3,1,715,4,2,30,0,4.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,302,11,1,9,1,1,345,1,0.0,0.0,,10,2,0,0.0,0,3,1,1834,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
0,3,2.0,8300,17,1,6,1,1,190,1,0.0,0.0,,8,2,7,0.0,3,7,1,1614,3,2,25,5,2.0,1,24,3,0.0,24,0.0,0.0
2,3,1.0,2749,10,0,3,2,5,398,1,0.0,0.0,,2,2,2,0.0,3,7,6,1222,3,2,30,5,1.0,1,24,3,0.0,8,0.0,0.0
2,3,1.0,2237,2,0,10,2,1,56,1,0.0,0.0,,8,2,2,0.0,3,7,1,931,1,2,30,0,4.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,2758,15,1,9,2,1,291,1,0.0,0.0,,8,2,3,0.0,3,4,1,2011,3,2,30,0,2.0,1,24,3,0.0,21,0.0,0.0
0,3,2.0,6700,10,1,1,2,1,131,1,0.0,0.0,,1,1,15,0.0,2,5,1,725,3,2,35,0,2.0,1,17,14,0.0,23,0.0,0.0
2,3,2.0,1659,11,0,9,2,1,57,1,0.0,1.0,,6,1,0,0.0,3,4,1,931,3,3,30,0,1.0,1,26,13,0.0,5,1.0,0.0
2,3,2.0,3259,12,0,10,2,5,238,1,0.0,0.0,,8,5,7,0.0,1,4,1,1924,3,2,30,0,2.0,1,31,15,0.0,33,0.0,0.0
2,3,2.0,5559,22,1,1,1,1,151,1,0.0,0.0,,11,2,10,0.0,3,4,1,2514,1,2,30,0,2.0,1,24,3,0.0,21,0.0,0.0
1,3,2.0,716,16,1,7,2,5,388,1,0.0,0.0,,8,2,10,0.0,2,5,1,1131,3,2,25,0,2.0,1,17,3,0.0,17,0.0,0.0
2,3,1.0,1559,20,1,5,2,1,396,1,0.0,0.0,,8,2,2,0.0,2,3,1,132,0,2,35,0,1.0,1,24,3,0.0,25,0.0,0.0
2,3,2.0,1801,16,1,5,1,1,131,1,0.0,0.0,,3,1,15,0.0,2,5,1,1233,3,2,30,0,2.0,1,10,14,0.0,18,0.0,0.0
2,3,3.0,7057,16,1,3,2,1,631,1,0.0,0.0,,6,1,16,0.0,2,2,1,731,3,2,30,0,4.0,1,24,14,0.0,18,0.0,0.0
2,3,2.0,125,16,1,8,2,5,621,1,0.0,0.0,,10,5,10,0.0,0,4,10,1833,3,2,30,4,2.0,1,24,14,0.0,21,0.0,0.0
2,3,2.0,1450,13,0,9,2,1,537,1,0.0,1.0,,2,2,10,0.0,1,7,1,2534,3,3,30,0,5.0,1,24,3,0.0,17,1.0,0.0
1,3,2.0,2244,23,1,5,1,1,134,1,0.0,0.0,,2,2,10,0.0,1,6,1,2512,1,2,30,0,2.0,1,24,13,0.0,19,0.0,0.0
1,3,2.0,9717,18,1,11,1,5,279,1,0.0,0.0,,10,2,7,0.0,2,6,1,431,0,2,5,0,1.0,1,31,3,0.0,33,0.0,0.0
0,3,2.0,4617,21,1,12,1,1,178,1,0.0,0.0,,8,2,15,0.0,2,4,1,922,1,2,30,0,2.0,1,24,3,0.0,23,0.0,0.0
1,3,2.0,346,17,1,9,1,1,247,1,0.0,0.0,,8,2,15,0.0,3,3,1,1821,3,2,30,0,3.0,1,16,3,0.0,22,0.0,0.0
0,3,2.0,199,8,0,8,2,1,629,1,0.0,1.0,,15,1,9,0.0,1,3,1,122,3,3,30,0,1.0,1,24,14,0.0,18,1.0,0.0
2,3,2.0,1159,15,0,6,2,1,299,1,0.0,2.0,,6,1,0,0.0,3,5,1,712,3,3,30,0,1.0,1,10,14,0.0,6,2.0,0.0
2,3,2.0,3359,2,1,12,2,5,321,1,0.0,0.0,,8,5,15,0.0,3,1,1,1134,1,2,35,0,2.0,0,24,15,0.0,33,0.0,0.0
2,3,3.0,4907,16,0,12,2,1,218,1,0.0,0.0,,10,2,7,0.0,3,3,9,2533,3,2,20,3,1.0,1,31,3,0.0,36,0.0,0.0
2,3,2.0,3945,7,0,10,2,1,133,1,0.0,0.0,,8,1,10,0.0,3,4,2,1112,3,2,30,0,2.0,1,17,2,0.0,19,0.0,0.0
2,3,2.0,5400,14,0,12,1,1,398,1,0.0,1.0,,2,2,16,0.0,3,4,1,1523,3,3,30,0,3.0,1,16,3,0.0,24,1.0,0.0
2,3,2.0,2038,8,1,9,2,1,73,1,0.0,0.0,,8,2,7,0.0,3,2,1,714,3,2,20,0,1.0,1,24,3,0.0,3,0.0,0.0
2,3,2.0,5899,17,0,3,2,1,245,1,0.0,0.0,,2,1,0,0.0,3,2,1,2514,4,2,30,0,2.0,1,24,13,0.0,5,0.0,0.0
1,3,2.0,2600,17,1,12,2,1,179,1,0.0,0.0,,8,1,16,0.0,2,2,1,1034,4,2,30,1,4.0,1,24,14,0.0,33,0.0,0.0
2,3,2.0,6940,11,1,9,1,1,131,1,0.0,0.0,,12,2,14,0.0,2,1,1,735,3,2,0,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,2100,20,1,11,1,5,631,1,0.0,0.0,,12,2,7,0.0,2,7,10,914,0,2,15,4,1.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,1148,15,1,7,1,5,632,1,0.0,0.0,,8,2,0,0.0,2,7,1,1135,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
0,3,2.0,1326,8,1,7,2,1,457,1,0.0,0.0,,3,2,15,0.0,2,5,1,131,3,2,30,0,2.0,1,16,3,0.0,18,0.0,0.0
2,3,2.0,5200,14,1,8,2,5,328,1,0.0,0.0,,6,5,0,0.0,3,7,1,1634,3,2,25,0,3.0,1,24,13,0.0,33,0.0,0.0
2,3,2.0,2363,10,1,2,1,5,420,1,0.0,0.0,,2,2,15,0.0,3,5,1,1432,3,2,25,4,2.0,1,24,3,0.0,23,0.0,0.0
1,3,2.0,7823,14,1,2,2,1,632,1,0.0,0.0,,2,2,15,0.0,2,4,1,835,3,2,30,0,2.0,1,24,3,0.0,23,0.0,0.0
2,3,2.0,400,9,0,7,2,1,42,1,0.0,1.0,,2,1,0,0.0,0,2,1,133,3,4,30,0,2.0,1,31,14,0.0,33,0.0,1.0
2,3,2.0,4027,23,1,4,1,1,41,1,0.0,0.0,,8,2,10,0.0,3,3,1,1031,1,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,13259,18,1,4,1,5,279,1,0.0,0.0,,8,2,7,0.0,2,1,10,433,1,2,30,4,1.0,1,24,3,0.0,12,0.0,0.0
1,3,2.0,4900,15,1,8,1,1,595,1,0.0,0.0,,10,1,0,0.0,3,5,1,1531,3,2,30,0,2.0,1,31,13,0.0,33,0.0,0.0
2,2,2.0,1356,19,1,7,1,1,477,1,0.0,0.0,,12,2,7,0.0,2,7,1,132,3,2,10,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,3.0,5300,10,0,11,2,1,396,1,0.0,3.0,,2,2,10,0.0,2,4,1,234,3,1,45,0,0.0,1,24,3,1.0,12,2.0,0.0
2,3,2.0,7424,1,0,7,2,1,613,1,0.0,1.0,,8,1,14,0.0,2,5,1,731,1,3,30,0,1.0,1,31,14,0.0,34,1.0,0.0
2,3,3.0,1253,18,0,4,2,1,86,1,0.0,0.0,,8,2,3,0.0,3,7,1,734,4,2,20,0,4.0,1,15,3,0.0,26,0.0,0.0
2,3,2.0,5400,0,0,11,2,5,252,1,0.0,0.0,,8,4,7,0.0,2,1,1,234,1,2,35,0,1.0,1,15,13,0.0,34,0.0,0.0
0,3,2.0,8707,12,1,6,1,5,644,1,0.0,0.0,,10,2,7,0.0,2,3,1,2221,3,2,30,0,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,57,15,1,9,2,1,99,1,0.0,0.0,,11,2,5,0.0,3,2,1,622,3,2,10,0,2.0,1,31,3,0.0,33,0.0,0.0
2,3,2.0,410,18,1,8,1,1,506,1,0.0,0.0,,10,2,14,0.0,0,2,1,1834,3,2,30,0,2.0,1,31,3,0.0,19,0.0,0.0
1,3,2.0,8103,18,1,11,1,1,538,1,0.0,0.0,,8,1,10,0.0,2,4,1,613,1,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
1,3,2.0,6000,15,1,9,1,1,319,1,0.0,0.0,,8,2,15,0.0,1,6,1,1612,3,2,30,0,2.0,1,31,3,0.0,22,0.0,0.0
0,3,2.0,10300,8,1,2,2,1,603,1,0.0,0.0,,8,1,16,0.0,2,3,1,434,3,2,30,3,2.0,1,24,14,0.0,18,0.0,0.0
0,3,2.0,6900,17,1,4,1,1,590,1,0.0,0.0,,18,2,15,0.0,2,5,1,332,3,2,30,0,3.0,1,24,3,0.0,22,0.0,0.0
2,3,2.0,5149,3,0,5,2,1,126,1,1.0,1.0,,2,2,9,0.0,2,1,1,815,1,0,30,0,1.0,0,15,3,0.0,34,0.0,0.0
2,3,2.0,3001,15,1,9,1,5,352,1,0.0,0.0,,2,2,7,0.0,2,5,10,133,5,2,30,4,1.0,1,24,3,0.0,33,0.0,0.0
2,3,2.0,100,13,1,3,1,1,457,1,0.0,0.0,,3,1,15,0.0,1,6,1,111,3,2,35,0,2.0,1,24,14,0.0,25,0.0,0.0
0,3,2.0,4946,14,1,10,2,5,464,1,0.0,0.0,,12,2,7,0.0,1,4,6,1623,3,2,15,5,1.0,1,24,3,0.0,21,0.0,0.0
2,4,2.0,1742,23,0,9,2,1,43,1,0.0,1.0,,8,2,11,0.0,3,4,1,912,1,4,30,0,3.0,1,24,3,0.0,21,0.0,1.0
2,3,2.0,6200,12,1,3,1,1,296,1,0.0,0.0,,8,1,15,0.0,3,5,6,2512,3,2,30,5,2.0,1,31,14,0.0,33,0.0,0.0
0,3,2.0,3799,17,0,11,2,5,370,1,0.0,1.0,,6,5,9,0.0,1,2,6,1731,0,3,30,5,1.0,1,31,14,0.0,33,1.0,0.0
1,5,3.0,1941,14,1,12,1,5,388,1,0.0,0.0,,8,2,10,0.0,2,4,2,1012,3,2,30,5,3.0,1,24,3,0.0,19,0.0,0.0
1,3,2.0,5138,20,1,6,1,1,439,1,0.0,0.0,,2,1,7,0.0,3,7,1,1533,4,2,30,0,2.0,1,31,14,0.0,33,0.0,0.0
1,3,2.0,3215,11,1,9,1,5,537,1,0.0,0.0,,2,5,10,0.0,1,1,1,1732,3,2,30,4,2.0,1,31,3,0.0,33,0.0,0.0
1,3,2.0,200,16,1,3,1,1,384,1,0.0,0.0,,8,1,10,0.0,3,1,1,1831,3,2,35,0,2.0,1,31,14,0.0,19,0.0,0.0
1,3,2.0,5901,19,0,12,1,5,122,1,0.0,1.0,,8,1,0,0.0,2,2,1,824,5,4,30,4,1.0,1,31,13,0.0,33,0.0,1.0
2,3,2.0,1199,12,1,11,1,1,215,1,0.0,0.0,,8,1,16,0.0,2,3,10,114,3,2,30,0,2.0,1,24,14,0.0,33,0.0,0.0
2,3,2.0,6030,9,0,10,2,1,207,1,0.0,0.0,,15,2,16,0.0,1,1,1,2433,3,2,30,0,2.0,1,24,3,0.0,33,0.0,0.0
2,3,4.0,6222,3,0,11,2,1,553,1,0.0,0.0,,10,2,7,0.0,2,6,1,812,1,2,20,0,1.0,1,24,3,0.0,33,0.0,0.0
1,3,2.0,5700,13,1,7,2,1,368,1,0.0,0.0,,2,2,12,0.0,2,1,1,822,3,2,30,0,2.0,1,24,3,0.0,21,0.0,0.0
1,3,2.0,5131,8,1,5,1,1,623,1,0.0,0.0,,8,2,7,0.0,3,4,1,1533,3,2,30,0,1.0,1,10,3,0.0,22,0.0,0.0
